141.8.147.14 - - [22/Jun/2013:00:00:35 +0200] "GET /catalog/images/footbag_freaks08freestyle2_medium.jpg HTTP/1.1" 200 4379 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
173.199.115.179 - - [22/Jun/2013:00:09:31 +0200] "GET /catalog/product_reviews.php/manufacturers_id/11/products_id/42/page/4 HTTP/1.1" 200 10460 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:09:47 +0200] "GET /catalog/product_reviews.php/products_id/34/reviews_id/509/page/5/language/de HTTP/1.1" 200 10455 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:09:49 +0200] "GET /catalog/product_reviews_write.php/products_id/42/reviews_id/12/page/3 HTTP/1.1" 302 380 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:10:03 +0200] "GET /catalog/product_reviews_info.php/products_id/34/reviews_id/179/language/de HTTP/1.1" 200 9785 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:10:04 +0200] "GET /catalog/product_reviews.php/products_id/30/reviews_id/336/page/6/action/buy_now HTTP/1.1" 302 319 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:10:05 +0200] "GET /catalog/product_reviews_write.php/products_id/32/reviews_id/116/page/12 HTTP/1.1" 302 380 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:10:05 +0200] "GET /catalog/product_reviews.php/products_id/32/reviews_id/144/page/19/action/buy_now HTTP/1.1" 302 319 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:10:13 +0200] "GET /catalog/product_reviews.php/products_id/47/reviews_id/499 HTTP/1.1" 200 10332 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:10:45 +0200] "GET /catalog/product_reviews.php/products_id/32/reviews_id/66/page/7 HTTP/1.1" 200 10615 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:10:47 +0200] "GET /catalog/product_reviews.php/products_id/31/reviews_id/522/page/3 HTTP/1.1" 200 10536 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
141.8.147.14 - - [22/Jun/2013:00:10:49 +0200] "GET /catalog/images/icon_footbag_netz.gif HTTP/1.1" 200 1557 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
46.161.41.24 - - [22/Jun/2013:00:11:14 +0200] "GET /catalog/faqdesk_info.php/faqPath/4_5/faqdesk_id/4?mysid=b58ac1afe739985ea2c1686072fdfad6 HTTP/1.1" 200 5831 "-" "Mozilla/4.0 (compatible; MSIE 6.0; MSIE 5.5; Windows 95) Opera 7.03 [de]"
178.24.0.40 - - [22/Jun/2013:00:11:51 +0200] "GET /chCounter/additional.php?res_width=1920&res_height=1080&js=true HTTP/1.1" 200 167 "http://www.hacky-sack-shop.de/index.php?ref=google&gclid=CKig08uV9rcCFQtY3godn1EA_g" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
46.229.164.99 - - [22/Jun/2013:00:12:06 +0200] "GET /catalog/index.php/language/de HTTP/1.1" 200 10581 "-" "Mozilla/5.0 (compatible; SemrushBot/0.96.3; +http://www.semrush.com/bot.html)"
46.229.164.99 - - [22/Jun/2013:00:12:11 +0200] "GET /catalog/index.php HTTP/1.1" 200 10587 "-" "Mozilla/5.0 (compatible; SemrushBot/0.96.3; +http://www.semrush.com/bot.html)"
46.229.164.98 - - [22/Jun/2013:00:14:32 +0200] "GET / HTTP/1.1" 200 2969 "-" "Mozilla/5.0 (compatible; SemrushBot/0.96.3; +http://www.semrush.com/bot.html)"
173.199.115.179 - - [22/Jun/2013:00:16:11 +0200] "GET /catalog/reviews.php/page/62 HTTP/1.1" 200 10109 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:16:20 +0200] "GET /catalog/product_reviews.php/products_id/32/reviews_id/577/page/5/action/buy_now HTTP/1.1" 302 319 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:16:22 +0200] "GET /catalog/product_reviews.php/products_id/32/reviews_id/17/page/18 HTTP/1.1" 200 10504 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:16:25 +0200] "GET /catalog/product_reviews.php/products_id/29/reviews_id/496/page/1 HTTP/1.1" 200 10328 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:16:40 +0200] "GET /catalog/product_reviews.php/products_id/47/reviews_id/451/page/1/action/buy_now HTTP/1.1" 302 319 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:17:30 +0200] "GET /catalog/product_reviews.php/products_id/32/reviews_id/519/language/de HTTP/1.1" 200 10520 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:17:37 +0200] "GET /catalog/product_reviews.php/products_id/32/reviews_id/141/page/10/action/buy_now HTTP/1.1" 302 319 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:18:16 +0200] "GET /catalog/product_reviews.php/products_id/36/reviews_id/94/page/2 HTTP/1.1" 200 10469 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
173.199.115.179 - - [22/Jun/2013:00:18:17 +0200] "GET /catalog/news.php/news_id/72/page/5 HTTP/1.1" 200 12609 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
141.8.147.14 - - [22/Jun/2013:00:18:25 +0200] "GET /catalog/images/footbag_freaks32snake_runden_medium.jpg HTTP/1.1" 200 4814 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
78.54.29.99 - - [22/Jun/2013:00:18:26 +0200] "GET / HTTP/1.1" 200 3384 "http://www.xing.com/profile/Johannes_Hoppe2" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:26 +0200] "GET /catalog/includes/languages/english/images/icon.gif HTTP/1.1" 200 505 "http://www.footbag-shop.de/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:26 +0200] "GET /chCounter/additional.php?res_width=1440&res_height=900&js=true HTTP/1.1" 200 167 "http://www.footbag-shop.de/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:26 +0200] "GET /pics/enter.png HTTP/1.1" 200 81537 "http://www.footbag-shop.de/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:26 +0200] "GET /favicon.ico HTTP/1.1" 200 2481 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
173.199.115.179 - - [22/Jun/2013:00:18:30 +0200] "GET /catalog/product_reviews.php/products_id/42/reviews_id/26/page/6/language/de HTTP/1.1" 200 10417 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)"
78.54.29.99 - - [22/Jun/2013:00:18:32 +0200] "GET /catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df HTTP/1.1" 200 10784 "http://www.footbag-shop.de/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:32 +0200] "GET /catalog/logo.css HTTP/1.1" 200 917 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:32 +0200] "GET /catalog/stylesheet.css HTTP/1.1" 200 9429 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:32 +0200] "GET /catalog/includes/dhtml.js HTTP/1.1" 200 2525 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/pixel.gif HTTP/1.1" 200 1118 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_logo02.png HTTP/1.1" 200 1888 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_logo03.png HTTP/1.1" 200 5041 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_corner1.png HTTP/1.1" 200 559 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/background.png HTTP/1.1" 200 498 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_line1.png HTTP/1.1" 200 3739 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_logo07.png HTTP/1.1" 200 969 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_logo08.png HTTP/1.1" 200 1607 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_logo01.png HTTP/1.1" 200 34543 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/pixel_black.png HTTP/1.1" 200 435 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_part2.png HTTP/1.1" 200 21570 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_logo09.png HTTP/1.1" 200 10003 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/pixel_lightblue2.png HTTP/1.1" 200 435 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_logo04.png HTTP/1.1" 200 4376 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_nav1.png HTTP/1.1" 200 720 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_nav2.png HTTP/1.1" 200 452 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_nav3.png HTTP/1.1" 200 3353 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_nav6.png HTTP/1.1" 200 476 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_nav5.png HTTP/1.1" 200 438 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/main_head_nav4.png HTTP/1.1" 200 592 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/pixel_lightblack.png HTTP/1.1" 200 435 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/images/infobox/blue_corner_bg.png HTTP/1.1" 200 1268 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/images/infobox/blue_corner_right_left.png HTTP/1.1" 200 448 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/images/infobox/blue_corner_right.png HTTP/1.1" 200 551 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/images/infobox/blue_corner_top_left.png HTTP/1.1" 200 451 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/images/infobox/blue_corner_top_line.png HTTP/1.1" 200 445 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/images/infobox/blue_corner_top_right.png HTTP/1.1" 200 453 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/images/infobox/blue_corner_left_line.png HTTP/1.1" 200 440 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/images/pixel_black.gif HTTP/1.1" 200 344 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
78.54.29.99 - - [22/Jun/2013:00:18:33 +0200] "GET /catalog/pics/mini_key.png HTTP/1.1" 200 478 "http://www.footbag-shop.de/catalog/index.php?mysid=d393ee4599dc3ec1475f13b58a6c94df" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
